source_path,bytes,original_sha256,disposition
sandbox/output/gemma_attack_py_web_http_rules_target140_full.json,91616,7b3155216d7c2d6a436665ef339f616ffb9b8cdfaea4a0e615eda660c2d8d4ba,included in privacy-sanitized research archive
sandbox/output/gemma_attack_run_default_500_gpu24_optimal.json,1271203,2ddb3492a87b0397425dfd7cdf6a6f6890661f8506dc57901dffbadaa9d7aaad,included in privacy-sanitized research archive
sandbox/output/gemma_attack_run_default_500_lowidx_gpu24_optimal.json,1882840,9fecab37eac8f4c40de0ae8b4a678eb38daa66e5e8b1c0bd2655242c9846d12f,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_afterresult_noreply_remapped_corp_24layers200_optimal_run1_20260831.json,191254,4b37b5391ace3487c386aab1b636e74a4a92171669993aa8f89f22fcacc15ade,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_alpha_recipient_24layers200_optimal_run1_20260831.json,202001,e49002f94c67325479965b175f2870a60849d3d13a8663279560243c9ece3306,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_bracketargs_remapped_corp_24layers200_optimal_run1_20260831.json,202461,9b7946d63d693ea3e37197c98be3258c356429355a144e24af12f92b491585ff,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_endturn_remapped_corp_24layers200_optimal_run1_20260831.json,204437,084ffc4ca0a0a3d04834f48fb4fbbe581f6cd143a39c9f9fd891459996fbae87,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_modelspecific_restored_24layers200_optimal_run1_20260831.json,196822,44f0bcafb8e0f8e664e93b44de9f11e7b8fd936478a7aff1e76f308d4528694e,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_modelspecific_restored_24layers200_optimal_run2_20260831.json,196830,aad8f8e661bf469cd3a417ec82c5d374d59e066898f870bcf15e92906ce0a97c,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_noreply_short_remapped_corp_24layers200_optimal_run1_20260831.json,187881,997b62dd475ff8b8cb28a7e73feb94490f11e5d1e5da27b12296f05ac1a630a7,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_remapped_corp_24layers200_optimal_run1_20260831.json,202037,868f6d7d4cdd5f1d277de723a1d4b4bf9e726d6ba4695caabda347eb884cede4,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_sent_anchor_eog_corp_24layers200_optimal_run1_20260831.json,191719,05acdcd0e94de9ea9ed8dc8318f342c379e28966e28f78f1328567384f0900ba,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_to_colon_remapped_corp_24layers200_optimal_run1_20260831.json,202031,8b6f755a3c6a4bccc2aa47f857249b260677394c93d7afb06a5b8d9e2467fa70,included in privacy-sanitized research archive
sandbox/output/gemma_attackemail_urlstyle_recipient_24layers200_optimal_run1_20260831.json,203265,38152aff613aad1475f36062d7f1563fb09442167cd59fb5898dc10ce294674a,included in privacy-sanitized research archive
sandbox/output/gemma_attackpy_chrome_disabled_24layers200_optimal_run1_20260831.json,195656,099f125fd827a959c33fdfeec0d5516f1be21c1ce4b50b9b1bed07527b06f17c,included in privacy-sanitized research archive
sandbox/output/gemma_bare_base_interleaved200_optimal.json,172333,16b9fed217116441bef98f753ff87878a10f5f964cbf535fa4251c8dd35930bc,included in privacy-sanitized research archive
sandbox/output/gemma_bare_chatinject200_gemma_baseline_after.json,166832,ab699ee3feaea5dd00921ef48fc1074101ed3447dfa74ed343be516965569c6c,included in privacy-sanitized research archive
sandbox/output/gemma_bare_chatinject200_gemma_optimal.json,216814,03a625bd0b9b9e7fdaf87bff5590104d224a8deff10a79ec69ed47553b01bfb2,included in privacy-sanitized research archive
sandbox/output/gemma_bare_chatinject200_gpt_control.json,178638,c0155d4b53204bda892277f9ad2fe231eff3e229a718af177b8a02913bbb6226,included in privacy-sanitized research archive
sandbox/output/gemma_bare_direct200_gemma_baseline_after.json,164019,e6f8ded1720ea6cfc14f430cfad165a15b9f122841a6d2a0bce2d83e380103e5,included in privacy-sanitized research archive
sandbox/output/gemma_bare_direct200_gemma_optimal.json,180613,cc6a9d3bf0f10404f25a2b0f4c630bb8148d4411042109defafc9f4d49984620,included in privacy-sanitized research archive
sandbox/output/gemma_bare_eos200_optimal.json,189437,555c467ce0bb5a8fdebc27f83517bf287b0d89767768a4eb8d7b38588a1eb1a9,included in privacy-sanitized research archive
sandbox/output/gemma_bare_noun_24layers200_optimal_20260828.json,192038,91a7fe8f1bac3389e15cf2a876634184e8116b592c007e80a643b9f314a7c890,included in privacy-sanitized research archive
sandbox/output/gemma_bare_plain_ok200_optimal.json,190427,7c0d56a826083c60c8f7149ce10f2549e3b311f5e23120ebba8920d39c3ebaed,included in privacy-sanitized research archive
sandbox/output/gemma_bare_promoted200_optimal.json,180618,1b4e638cc24119251e54ff4bfae24b158f7daf2bed967c5fa5d69db74a9be430,included in privacy-sanitized research archive
sandbox/output/gemma_canonical_kv_alignment_24layers200_optimal_20260828.json,189589,8309edd7b5a0db87156554f28c8009594ef8846725589dae30885f5ae6040c27,included in privacy-sanitized research archive
sandbox/output/gemma_chain2_vs_compact_s5_gpu24_optimal.json,53698,b3616c94cc73bdfa08433a910e863428c05ab33ce8b77ca587705ce81e1c1b14,included in privacy-sanitized research archive
sandbox/output/gemma_close_after_url_24layers200_optimal_run1_20260830.json,195942,ec0dded05c197dcb9fd17c5564b32beccd04792a16112d3d27ad6f59397e4e13,included in privacy-sanitized research archive
sandbox/output/gemma_close_before_call_24layers200_optimal_run1_20260830.json,196035,6a279d7e6bb789659ad30ddf283352f3c0c97ef0f27f41bb6386fc241a2cdf24,included in privacy-sanitized research archive
sandbox/output/gemma_compact_bare_23layers200_optimal.json,169645,73da184300b0ec3d5cbae9be92730dadd9182b634d8f16368db178c793492342,included in privacy-sanitized research archive
sandbox/output/gemma_compact_cue_23layers200_optimal.json,170759,21d5506940ff5e690cdac57471aaae88ae62c3e24ff1b41e113f3d4c2300b805,included in privacy-sanitized research archive
sandbox/output/gemma_compact_production_smoke_s1.json,20894,5613300a6697194295eccecbab762a09b5a026ecbe79075044ef1c9247fbe74e,included in privacy-sanitized research archive
sandbox/output/gemma_compact_result_end_24layers200_optimal_20260828.json,184213,a6dc2a3e9488848a9ecd85eac33bb6e0e532d536c4380669a9d76ca3c2fd554f,included in privacy-sanitized research archive
sandbox/output/gemma_confused8_s5_gpu24_optimal_2000plan.json,34158,e3aea39c5ba96145531c8ab2b350a5fd557386b1686c14c600ae655012bb64dc,included in privacy-sanitized research archive
sandbox/output/gemma_confused8_variants_s5_gpu24_optimal_2000plan.json,58419,d94498f79412d5588df3bd1f220a1fdd566341f0465b2bc9f70f8d991999b9a0,included in privacy-sanitized research archive
sandbox/output/gemma_constant_url_celltag_24layers200_optimal_run1_20260830.json,198265,463c0e6da0b89cb94459985f4d6c8ece739077262cd45da60a51e4e79fe0a1e5,included in privacy-sanitized research archive
sandbox/output/gemma_correct_renderer_user_reset_20260828.json,9644,c63196f97c2e68fb827b69d2ee8edce8dc34a2be031a35a2cb2c5f062daa91dd,included in privacy-sanitized research archive
sandbox/output/gemma_cue_dont_quote_24layers200_optimal_run1_20260830.json,194619,a6bcdd858cd3b4457428185de6fa70d72d3fc06772eda15a755dcdfd006cf999,included in privacy-sanitized research archive
sandbox/output/gemma_cue_no_quotes_24layers200_optimal_run1_20260830.json,193428,45731e2cce362d63f2d4f7aca0725d23c2ff751a99219ad90fee9d577e5fa942,included in privacy-sanitized research archive
sandbox/output/gemma_current_attack200_optimal.json,186646,c5c565775b1416dbecf3b29faff2926d8c4c0c34cbddee371b3385ec0933012f,included in privacy-sanitized research archive
sandbox/output/gemma_dict_key_zwsp_minimal_24layers200_optimal_run1_20260831.json,165744,0e849cb7622d4ef436c817cd885b53765bb2db6883a006555b5e73119a40d21e,included in privacy-sanitized research archive
sandbox/output/gemma_double_empty_thought200_gemma_optimal.json,176827,06a2ff667ea55fbdcca863e1e42f25d6e93864e413fac960ba96a651286108e9,included in privacy-sanitized research archive
sandbox/output/gemma_double_empty_thought200_gpt_control.json,178638,6dfbcda8eb3999b9eb45cab3e165645534b9f37d397c57fa405993616ae5d013,included in privacy-sanitized research archive
sandbox/output/gemma_double_empty_thought_current_24layers200_optimal.json,206032,0f0e5fe79b7d032b9420cd32172c76dce195b50f792fd1c28ba89496872ac809,included in privacy-sanitized research archive
sandbox/output/gemma_drop_after_result_24layers200_optimal_run1_20260830.json,191056,a8b9fdcca9ec1b57c587df20cb3fffbbcda0c567171a5c61f2de7bd7a146b02e,included in privacy-sanitized research archive
sandbox/output/gemma_drop_after_result_24layers200_optimal_run2_20260830.json,191075,022403822d7fa59fc72d12635db2339c14b9ce884503ce64951e323a5aa00181,included in privacy-sanitized research archive
sandbox/output/gemma_drop_any_character_24layers200_optimal_run1_20260830.json,193229,461473fdd4db08053fb0e3872bb091a244c7497956287e3309fb5f9bbc489672,included in privacy-sanitized research archive
sandbox/output/gemma_drop_bare_cue_period_24layers200_optimal_run1_20260830.json,194462,91202cf57ef4ec6c65250e247de1747638d58f6c2f61079e9efa28016f7115e1,included in privacy-sanitized research archive
sandbox/output/gemma_drop_data_key_prompt_24layers200_optimal_run1_20260830.json,193725,9a773564d2816da910ef43d8f8dd8027b94b10bb76987ad4094eb1730255c8c8,included in privacy-sanitized research archive
sandbox/output/gemma_drop_immediate_24layers200_optimal_run1_20260830.json,193427,809e4b887e4291a865e1aa231e4e2e83025d09cbb317aa04d98ee60b5f1b907f,included in privacy-sanitized research archive
sandbox/output/gemma_drop_once_24layers200_optimal.json,193253,5bced72f619a319fe206ba67a2cddc2587a8d7d95f12beff2d0300ff917fef9a,included in privacy-sanitized research archive
sandbox/output/gemma_drop_parameter_noun_24layers200_optimal_run1_20260830.json,193227,0fbe33794a8304b21424b6ab3b2517159aab654e815abf2c83611421f08f489e,included in privacy-sanitized research archive
sandbox/output/gemma_dual_public4_web_optimal_s1.json,21320,0729f235dbdcfc200397ac9cf499f79aefc1d9e26cd0a415550930cfcbac0e79,included in privacy-sanitized research archive
sandbox/output/gemma_dual_public_web_optimal_s1.json,21470,5c2af5ea1729842d7e192069b29fe5f31036c655e7d30c0ead8ad98f1b7f5b97,included in privacy-sanitized research archive
sandbox/output/gemma_dual_public_web_optimal_s5.json,26583,a51d58291845736c4633655bd3bb7e15ed32e7e92fce5267c4b0a6345d96bdf4,included in privacy-sanitized research archive
sandbox/output/gemma_dual_public_web_prefill_optimal_s1.json,21533,a2c4034cb1c294a2f94c0fb2a58f85129d59c38968ce3a7719b58d8d689874da,included in privacy-sanitized research archive
sandbox/output/gemma_dual_public_web_rules_s1.json,21268,81d13a1126de91552d925cf00c1163bbddce77a5cb61e255385fd75fcebc8f2d,included in privacy-sanitized research archive
sandbox/output/gemma_dual_public_web_rules_s5.json,25584,0ee7256e925b8e9551b2c1394678979532328ac99093cc5346294c3a21dcf4ef,included in privacy-sanitized research archive
sandbox/output/gemma_ea257_current_24layers200_optimal_run5_20260830.json,194640,46b97a8f24a7cd4805ae743f3374ffee4f1662c341f7792ced0da534f4ec64fa,included in privacy-sanitized research archive
sandbox/output/gemma_email_attack140_ab_A_baseline_corp_24layers200_optimal_run1_20260902.json,202018,415665c053ea341c290e0cb4bdedf60f39ebc666a99c5ea3db3b50c63b913d77,included in privacy-sanitized research archive
sandbox/output/gemma_email_bareargs_shortto_24layers200_optimal_run1_20260830.json,205297,8a54cc2b1e074d3dc6f1a1123b7e6565584c6f9800f3c18ce760f2d2f35b708b,included in privacy-sanitized research archive
sandbox/output/gemma_email_bareemptyexplicit_shortto_24layers200_optimal_run1_20260830.json,215298,a80b95dec8bb22fe00d8e8bdc515b3454d018e3af0e48821651635094b70a22d,included in privacy-sanitized research archive
sandbox/output/gemma_email_bareunderscore_shortto_24layers200_optimal_run1_20260830.json,205135,9bde9dc443c776178bc610623caf4db6b734dc827cd347ad041fdfea308a5018,included in privacy-sanitized research archive
sandbox/output/gemma_email_baseline_24layers200_persistent_private_run1_20260831.json,207550,3d07ff91b5aa33083852663a30296552c877af235ec971cc6d53ee3118008441,included in privacy-sanitized research archive
sandbox/output/gemma_email_baseline_clean_24layers200_optimal_run1_20260831.json,196833,ec3094c72d7c40421ce60387a25df5793a2fe4accac4871a97914f33e26ce743,included in privacy-sanitized research archive
sandbox/output/gemma_email_chrome_disabled_24layers200_optimal_run2_20260831.json,196823,d753f7e5b9dcdad0924591017537d03223e2dc923dcdc7f58b2d747d9c9a7e77,included in privacy-sanitized research archive
sandbox/output/gemma_email_compact_signature_28tok_nographs_24layers200_optimal_run1_20260830.json,197103,bd9828079233f2cda0e350421bc09f3e6eb2b137f621ea5150bd72a000d364ea,included in privacy-sanitized research archive
sandbox/output/gemma_email_compact_signature_noreply_28tok_graphs_24layers200_optimal_control_run4_20260831.json,196840,474c5195b4fe95273743cb6e7f17a90d74c3857222a9cb873f66ca0d66775501,included in privacy-sanitized research archive
sandbox/output/gemma_email_compact_signature_noreply_28tok_graphs_24layers200_optimal_run1_20260831.json,196846,d62c0ca23d234b703f89917656de7cb6c598505166c96a1be30eb25585b07887,included in privacy-sanitized research archive
sandbox/output/gemma_email_compact_signature_noreply_28tok_graphs_24layers200_optimal_run2_20260831.json,196835,0eddba83b12d0c2a1ba5be134bf464f8144e57ae6925f3c679068ef7eb03c5df,included in privacy-sanitized research archive
sandbox/output/gemma_email_compact_signature_noreply_28tok_graphs_24layers200_optimal_run3_20260831.json,196835,b7d9855e460f122d33a14c0e94ef451f25f647d357fe4e114def6c5a80fe757a,included in privacy-sanitized research archive
sandbox/output/gemma_email_compact_signature_noreply_28tok_nographs_24layers200_optimal_run1_20260830.json,196829,24a75fba4b0e70d83a2ce518c6f1747de09feafd9dea7c7a1d5525f309f7d8ab,included in privacy-sanitized research archive
sandbox/output/gemma_email_corp_invalid_24layers200_persistent_private_run1_20260831.json,212697,be1b407db78d48b6dd150602b6261c8fa27767875dddeae9354356c38797dbdf,included in privacy-sanitized research archive
sandbox/output/gemma_email_cuda_graphs_off_control_f77_24layers200_optimal_20260830.json,203036,40bc407d34c414b63f84e292e93ba18ae46c681ece6ae1f7e259afbc31b8b5ec,included in privacy-sanitized research archive
sandbox/output/gemma_email_empty_noquotes_24layers200_optimal_run1_20260831.json,196395,ff49f7379050d5edaf51460263dace13634b77be351424188cea0e230ab5b201,included in privacy-sanitized research archive
sandbox/output/gemma_email_empty_singlequotes_24layers200_optimal_run1_20260831.json,193594,18a01fbd6ec5e84f2c39867349caf5e624f1ab8b749e1737a59806f1bf6403a7,included in privacy-sanitized research archive
sandbox/output/gemma_email_emptyargs_shortto_24layers200_optimal_run1_20260830.json,205823,cfd72cdfc629c10192593f542aba96519128ed0c09a89f5fc980a007701f573d,included in privacy-sanitized research archive
sandbox/output/gemma_email_explicit_emptyargs_24layers200_optimal_run1_20260831.json,202044,a1acea9910363dceceea4e79f03602bb9dcd39d1450f0fae156e99de3641c1fa,included in privacy-sanitized research archive
sandbox/output/gemma_email_numeric00_24layers200_optimal_run1_20260831.json,196032,7fe8fb0e5a55c957c4f55888c00ff1d0c74fb5cfb46329bcd828d507b8539b8f,included in privacy-sanitized research archive
sandbox/output/gemma_email_outputaligned_bareunderscore_24layers200_optimal_postreset_run1_20260831.json,203040,78dd63157ed130e8e87704a8a3ab6f9074e71162ea02df56de3b9f03f4f4fd93,included in privacy-sanitized research archive
sandbox/output/gemma_email_outputaligned_bareunderscore_24layers200_optimal_run1_20260830.json,203034,a02746e34c829086f046a26dd26da999969f4c24af31fc686b72c56c7353b282,included in privacy-sanitized research archive
sandbox/output/gemma_email_outputaligned_bareunderscore_24layers200_optimal_run2_20260830.json,203047,b6d5ca06a21e88e3638745eb995725f90012fe8f7c49b5272ae7727e4a632989,included in privacy-sanitized research archive
sandbox/output/gemma_email_outputaligned_bareunderscore_24layers200_optimal_run3_20260830.json,203032,c5a55393eee0d36f0f9e885f7d6e00b9343058929cab347f2fa32a22d454723c,included in privacy-sanitized research archive
sandbox/output/gemma_email_outputaligned_bareunderscore_nographs_24layers200_optimal_run2_20260830.json,203005,e70fd519c8c4ef5129d0e5188f1c2f6f1cdce2e2146a57c7ea258144505a6411,included in privacy-sanitized research archive
sandbox/output/gemma_email_recipient_colon_24layers200_optimal_run1_20260831.json,196809,e04e6c618d8803e3ee897948563562cc56e06b253386f7cd98770f09bb6f8490,included in privacy-sanitized research archive
sandbox/output/gemma_email_semantic_zh_bareunderscore_24layers200_optimal_run1_20260830.json,195925,c906dcfba1b8f5b35c1e1653dd3dd401c5208c386b1a9c831499634bf272123f,included in privacy-sanitized research archive
sandbox/output/gemma_email_single_apostrophe_24layers200_optimal_run1_20260831.json,218867,a09447158a39d130b5783987312f1b2f4dbfbe162143eca680ee174d5c884ba9,included in privacy-sanitized research archive
sandbox/output/gemma_empty_to_email_currentbase_directgpu_24layers200_optimal_20260828.json,270142,1a24511bdada3e464bc47d8e884dada9293b86e5113f5975e9587de72fcdebe5,included in privacy-sanitized research archive
sandbox/output/gemma_end_without_text_23layers200_optimal.json,180839,efaadb747037fc6b94e9ef39da5fa3089385a40c6fd6f704bef38b3dce52a73b,included in privacy-sanitized research archive
sandbox/output/gemma_end_without_text_23layers200_optimal_repeat.json,180831,01fce54b9e77ff5a7d088ee89d7b9f2a0160bc0bdce77d80e2c901a7fc189941,included in privacy-sanitized research archive
sandbox/output/gemma_english_end_without_text_24layers200_optimal.json,180839,96aa4f7058eec3d6925ef9d2d1c03e473cbcc91f6b4c59dc2a5586829bb03365,included in privacy-sanitized research archive
sandbox/output/gemma_eot_chatinject_23layers200_optimal.json,216633,60e74f5d0d6bf56a275a317f44e2d7a1c19dbc99de317455dcdae8305963aee9,included in privacy-sanitized research archive
sandbox/output/gemma_exact_bare_call_23layers200_optimal.json,177429,16cc091bd53c6932952744c3a28bad44d1f7ac4b8100dd7a50ef2848a5f77e9d,included in privacy-sanitized research archive
sandbox/output/gemma_exact_eot_chatinject_23layers200_optimal.json,236453,c90e73440910c377903a89484f332d96d136c49f9fbba6ca50fad94a6c8c64ad,included in privacy-sanitized research archive
sandbox/output/gemma_exact_historical_266_portfolio_24layers200_optimal_20260829.json,195637,2bd7edf61ff2c29ee05671e1f42cb778346ea2c3e33221db4c9286c75b4e5047,included in privacy-sanitized research archive
sandbox/output/gemma_frequent_token_labels_24layers200_optimal_run1.json,195866,3a0db13a8c5f3114e320c702bcce1312f3308305bae17bffcf95f13a57a4a01c,included in privacy-sanitized research archive
sandbox/output/gemma_frequent_token_labels_24layers200_optimal_run2.json,195866,8659453199808c1365d1341fac30079faf4cf769b48192569345cf8716f8c31d,included in privacy-sanitized research archive
sandbox/output/gemma_frequent_token_labels_24layers200_optimal_run3.json,195871,a756c64b26a5b3f34d1feb11dc63b31780f1e1a8bb45693780ee8279b646bf57,included in privacy-sanitized research archive
sandbox/output/gemma_frontier_s1.json,24656,ef8911507a8bce86e08abb36cc3ffce62fdea7ba388d770edc920e9e9ed8bed0,included in privacy-sanitized research archive
sandbox/output/gemma_frontier_s5.json,29593,35bcaf957494f6b01000a08b304ad9f46008e392142b7c68a6b1a7ba986c5326,included in privacy-sanitized research archive
sandbox/output/gemma_fullwidth_underscore_8696ea53_24layers200_optimal_run1_20260901.json,197516,243c50b8b372ba8bfdaa83e6acc61335d84d23788baca3ff53bf1bec4a688fe1,included in privacy-sanitized research archive
sandbox/output/gemma_gpu24_preflight_s1.json,20902,01a44c08ae3f2a960556338d70510264c90d99d6b7fee83a4dae5ce4a68486c5,included in privacy-sanitized research archive
sandbox/output/gemma_guardrail_adaptive_s3_optimal.json,27622,9a8be6bf6f84c0c76182b23c8f4fed49bd44fc59af97ceedfc6c10023973b7aa,included in privacy-sanitized research archive
sandbox/output/gemma_guardrail_adaptive_s3_strict.json,28393,5604931737eaff59c99a87298e4d55a4cd77ccd372511d6a629218eded097c81,included in privacy-sanitized research archive
sandbox/output/gemma_hybrid_k3_lss3_s3_optimal.json,26451,13bf22652850eebe9d88d5cb26df99061e2f5c30705dd934a67ec3826e0aaf6a,included in privacy-sanitized research archive
sandbox/output/gemma_hybrid_k3_lss3_s3_strict.json,25824,ec1b2430201d3727a1f16904c5b746218ba46f63e7061c7e252605191d81553b,included in privacy-sanitized research archive
sandbox/output/gemma_joint_structural_logit_gap_20260828.json,22826,2a525a945174f8216af451c5af35478519d206413dfa98e384f602c70b4d59ee,included in privacy-sanitized research archive
sandbox/output/gemma_json_chatinject200_gemma_optimal.json,221592,43acd92aa450cee25ec9d6cbca112d64a6ed566d29996a8cbf909c1aa5ab3c35,included in privacy-sanitized research archive
sandbox/output/gemma_json_chatinject200_gpt_control.json,178635,fd73546126fc665bda45e190d39fe2307bca19da85de93a088ad2c8d9c43cdac,included in privacy-sanitized research archive
sandbox/output/gemma_json_eog_history_23layers200_optimal.json,144016,3566f3f2b3b1becb9caad193c9839b9ff89a14026787fde26a15e72236fe817f,included in privacy-sanitized research archive
sandbox/output/gemma_json_smuggling_logit_gap_20260828.json,27127,87cc5a90141d4c1ec4914b0b38558b7e71f0350bb108646647be1e33928eed47,included in privacy-sanitized research archive
sandbox/output/gemma_key_unquoted_24layers200_optimal_20260828_run1.json,192225,df97e9593775212016754d9411325af5254f359b0a8733a8a88e4d7715726ba3,included in privacy-sanitized research archive
sandbox/output/gemma_key_unquoted_24layers200_optimal_20260828_run2.json,192242,9e37c94cbfda393cbf82506c4a6105ae30e27023a915cc6c77e4caf8e3aeb76c,included in privacy-sanitized research archive
sandbox/output/gemma_key_unquoted_24layers200_optimal_20260828_run3.json,192226,326d7a98e119d0507e201809e40d58de064790860da2cfa5d49518002ee480bb,included in privacy-sanitized research archive
sandbox/output/gemma_label_remap_24layers200_optimal_20260828.json,195621,6e3a50c862e3e000e480b0f6baf7d7cfcd73147dc7e54f2ccdb62ea3f5105db4,included in privacy-sanitized research archive
sandbox/output/gemma_label_restriction_24layers2000_optimal_20260830.json,1770272,73c7223a37f1d531d81d09c651e762687d8e08dfb6c7123fb184d7290bf24541,included in privacy-sanitized research archive
sandbox/output/gemma_label_restriction_8labels_24layers2000_optimal_20260830.json,1770238,fc5be46ca5f03daf59be1d632cb350e03e6c6a7dd0d27172890dd53b4861877c,included in privacy-sanitized research archive
sandbox/output/gemma_label_restriction_no_ok_24layers200_optimal_run1_20260830.json,195624,522aaec65d37cb5d85025f0ce7e2fad47bbf64c14abe0bdfa3ad2414e3ef1b96,included in privacy-sanitized research archive
sandbox/output/gemma_literal_eot_23layers200_optimal.json,185415,35a661b01966f956067268cf5dd1ce12c31cc833cb6e8b0f051f0e8cf64df2c5,included in privacy-sanitized research archive
sandbox/output/gemma_literal_marker_affixes_20260829.json,34928,31d8f363fad09449e1d31274a25646afb91d7bb23372c2c59e6803a06250b204,included in privacy-sanitized research archive
sandbox/output/gemma_low_vs_high_index_s5_gpu24_optimal.json,45447,54096a537db89f4413e59418441616b4e4fcba183ced8e0eef15ae03b41519f8,included in privacy-sanitized research archive
sandbox/output/gemma_m6_english_action_chinese_close_24layers200_optimal_run1_20260829.json,188623,1c7bb5d5573fc4b982829185d3db6f84cb97ae088ef49f253d7448862ba4bce1,included in privacy-sanitized research archive
sandbox/output/gemma_m6_english_action_chinese_close_24layers200_optimal_run2_20260829.json,188628,62026c810b91844eccbc84abb5a0346ece857ffc45fa2923b55bbc7f00725e41,included in privacy-sanitized research archive
sandbox/output/gemma_model_specific_safe_label_repeat_24layers200_optimal.json,196845,6faa216bdccedde45c9111ba9ac77f5cae5b8f6c122f331aad175ab38ed5bc98,included in privacy-sanitized research archive
sandbox/output/gemma_native_call_exemplar_24layers200_optimal_20260828_run1.json,215631,31a1c7bf0767db51bf98c9dae4c386c2e50f48fe7e70bc93878823706d2c46d3,included in privacy-sanitized research archive
sandbox/output/gemma_native_call_exemplar_24layers200_optimal_20260828_run2.json,215641,c4c60447d62b556814bcd0b565e53744b39d66dd576fc9d6eeb88c10af188b40,included in privacy-sanitized research archive
sandbox/output/gemma_no_colon_no_payload_period_24layers200_optimal_run1_20260830.json,193439,60c0982d81c48850e00a6b6d6e61a73be26374b1fd36f2980a8c85775cae63fa,included in privacy-sanitized research archive
sandbox/output/gemma_no_colon_no_prewarm_24layers200_optimal_run1_20260830.json,194649,cb617a92575c9ced02a31fc1a56cd1b718543bbce8870a58702569bbcc8ef79b,included in privacy-sanitized research archive
sandbox/output/gemma_no_colon_no_prewarm_24layers200_optimal_run2_20260830.json,194641,c4e7bef837295221402c876ef12c27d29c6c740da3bee1ca3a8f4f591079f6e1,included in privacy-sanitized research archive
sandbox/output/gemma_no_fullwidth_colon_24layers200_optimal_run1_20260830.json,194639,6c3e0dff6a8ba835c04a0c82bb2a41b42c859f731c12a3da74a0511525566755,included in privacy-sanitized research archive
sandbox/output/gemma_no_fullwidth_colon_24layers200_optimal_run2_20260830.json,194640,9ee600e178b91a875d2bcb0d2d08987ad3dc6608bbd12b18592a23e2424ef217,included in privacy-sanitized research archive
sandbox/output/gemma_no_payload_period_24layers200_optimal_20260828.json,193433,f202478f4664c2060a1cfb16fefc313f99e55d77cadb619c34b1e6ad3d92f4d4,included in privacy-sanitized research archive
sandbox/output/gemma_no_payload_period_repeat2_24layers200_optimal_20260828.json,193443,7b3a3804ae099867be418732caefba16c5ecafae442feade23ef0669d1f17be4,included in privacy-sanitized research archive
sandbox/output/gemma_no_payload_period_repeat_24layers200_optimal_20260828.json,193435,bcaed77dd453cd2df796990c45b836acc21e2b1166c0e5545cbbae7e7bfb2aee,included in privacy-sanitized research archive
sandbox/output/gemma_no_post_clause_24layers200_optimal_20260828_run1.json,177044,3b1c83715346a90e3a6ea837edfbf0ce57172f077e9eed647ece36f3e066834e,included in privacy-sanitized research archive
sandbox/output/gemma_no_post_clause_24layers200_optimal_20260828_run2.json,177038,a9e84d2283f3c6c15722f43ee404275a90546d856f1beacd61aa008c392297ac,included in privacy-sanitized research archive
sandbox/output/gemma_no_post_clause_24layers200_optimal_20260828_run3.json,177040,12a3f92a82094afa9fead35cc0635c8c1b0cb980c7d386f4313eb56d534a5075,included in privacy-sanitized research archive
sandbox/output/gemma_no_post_colon_24layers200_optimal_20260828.json,194638,4004e5e5cf3ba13ab8d18433deed93c8968932a6dbcab78c3c0f0c3f273c6ac4,included in privacy-sanitized research archive
sandbox/output/gemma_no_post_colon_repeat2_24layers200_optimal_20260828.json,194640,12bc5429044df3d763a0c3b1e790b6839e4720cd3a467fe08da8e7c795f7f4de,included in privacy-sanitized research archive
sandbox/output/gemma_no_post_colon_repeat_24layers200_optimal_20260828.json,194640,3ea72d1af13fc723f88633b06cebba5b5b9e13f7b2f41133765078025b7334ce,included in privacy-sanitized research archive
sandbox/output/gemma_no_trailing_period_23layers200_optimal.json,180625,d9565c8e9086620362b4c440376cb633591899bfb11e872279904a2a5bd725f0,included in privacy-sanitized research archive
sandbox/output/gemma_one_k2_tail_24layers200_optimal_run1_20260830.json,195909,e0f0fef95b121cca1ea3f51380bd0a9950757ae795f4d2eef22df6a13c585c95,included in privacy-sanitized research archive
sandbox/output/gemma_one_k2_tail_24layers200_optimal_run2_20260830.json,195899,ef2dd0d51dbc9718721d082b41b64b2774a8d1cd88fe6b8cd10c2b7182c0817d,included in privacy-sanitized research archive
sandbox/output/gemma_one_period_24layers200_optimal_20260828_run1.json,192221,9e8121a6136114d4341f184e06765b2b9f1d3868c4e750162c5000c95f175a66,included in privacy-sanitized research archive
sandbox/output/gemma_one_period_24layers200_optimal_20260828_run2.json,192235,52704563ea5b1d151a237e6e8cbfa161f0a0e8ad74defee0eb10a5a49355e754,included in privacy-sanitized research archive
sandbox/output/gemma_one_period_24layers200_optimal_20260828_run3.json,192220,b70f09344b38eba3e372ed5573950c1d684d4d271dbec30d0a0d84bc5b5e4ab1,included in privacy-sanitized research archive
